	Unnamed: 0	사고내용	사고유형	요일	사고발생시간	경도	위도	법정동	인구밀도
2916	2969	부상신고사고	차대차	금요일	보통	126.84804792151334	37.52915942645174	화곡1동	47116
2917	2970	경상사고	차대차	금요일	보통	126.84636755438127	37.54014656045708	화곡본동	35318
2919	2972	경상사고	차대차	금요일	보통	126.82864388993742	37.57142284203426	가양1동	7318
2920	2973	중상사고	차대차	금요일	사고발생 피크 시간	126.82055721618173	37.56034417202959	공항동	2896
2921	2974	경상사고	차대차	금요일	사고발생 피크 시간	126.8407161874254	37.54177361768713	우장산동	31713
2922	2975	부상신고사고	차대사람	금요일	보통	126.83982797504552	37.56932269979391	가양1동	7318
2923	2976	중상사고	차대차	금요일	보통	126.83155945718532	37.5505553061454	발산1동	12439
2924	2977	경상사고	차대차	토요일	보통	126.80712612652538	37.56186148452552	방화2동	3690
2925	2978	경상사고	차대사람	토요일	사고발생 피크 시간	126.83654365976592	37.54766306508248	우장산동	31713
2926	2979	중상사고	차대차	토요일	사고발생 피크 시간	126.87030948721296	37.54804625992368	염창동	24002
2927	2980	경상사고	차대사람	토요일	보통	126.84737301663704	37.5351766934882	화곡8동	46772
2928	2981	경상사고	차대차	토요일	보통	126.80465220641555	37.59169023222399	방화2동	3690
2929	2982	경상사고	차대차	일요일	보통	126.84659845631867	37.53054850334155	화곡1동	47116
2930	2983	중상사고	차대차	일요일	보통	126.87062857081554	37.54779558448624	염창동	24002
2931	2984	경상사고	차대차	월요일	보통	126.82043982970607	37.57451256001376	방화3동	8990
2932	2985	경상사고	차대사람	월요일	보통	126.81652640779528	37.56778400319771	방화1동	29176
2933	2986	경상사고	차대차	월요일	보통	126.83858882975814	37.559626345452415	등촌3동	38878
2934	2987	경상사고	차대사람	월요일	보통	126.84006210607828	37.56332107763828	등촌3동	38878
2935	2988	중상사고	차대차	월요일	사고발생 피크 시간	126.83642087195297	37.55257469607582	우장산동	31713
2936	2989	경상사고	차대차	월요일	사고발생 피크 시간	126.84869864153394	37.55323794790712	화곡6동	22609
2937	2990	경상사고	차대차	월요일	보통	126.8463713921808	37.53192630713451	화곡1동	47116
2938	2991	경상사고	차대차	월요일	보통	126.8031286869168	37.57164452679069	방화2동	3690
2939	2992	부상신고사고	차대차	화요일	보통	126.84557934262573	37.53060595458202	화곡1동	47116
2940	2993	중상사고	차대사람	화요일	보통	126.8750608623824	37.5497930725419	염창동	24002
2941	2995	경상사고	차대사람	화요일	보통	126.86526367267712	37.55167870248539	등촌1동	38181
2942	2996	부상신고사고	차대사람	화요일	보통	126.86072648363908	37.53149112024834	화곡4동	25390
2944	2999	중상사고	차대사람	화요일	사고발생 피크 시간	126.85395184968507	37.53486134339028	화곡2동	40213
2945	3000	경상사고	차대차	수요일	보통	126.84976580697176	37.565925718745	가양1동	7318
2946	3001	경상사고	차대사람	수요일	사고발생 피크 시간	126.82069078830436	37.57181900062771	방화1동	29176
2947	3002	경상사고	차대차	수요일	사고발생 피크 시간	126.85311959790904	37.55258624444839	화곡6동	22609
2948	3003	경상사고	차대차	수요일	사고발생 피크 시간	126.8053086729748	37.567367002601	방화2동	3690
2949	3004	중상사고	차대사람	목요일	보통	126.86699751533652	37.55013769793461	염창동	24002
2950	3005	경상사고	차대차	목요일	보통	126.81640248316462	37.54912552527523	발산1동	12439
2951	3006	경상사고	차대차	목요일	사고발생 피크 시간	126.84488692669343	37.545068711668925	화곡본동	35318
2952	3007	경상사고	차대차	목요일	사고발생 피크 시간	126.87640116757863	37.549259351737234	염창동	24002
2953	3008	경상사고	차대차	금요일	보통	126.8472430747196	37.53060614898152	화곡1동	47116
2954	3009	경상사고	차대차	금요일	보통	126.83966502994367	37.56340899149569	가양1동	7318
2955	3010	경상사고	차대차	금요일	보통	126.80375010649443	37.59246907593203	방화2동	3690
2956	3011	부상신고사고	차대사람	금요일	보통	126.86037815517328	37.5616662630417	가양3동	30276
2957	3012	중상사고	차대사람	금요일	보통	126.84682598147435	37.53171249917898	화곡1동	47116
2958	3013	중상사고	차대차	금요일	보통	126.8076019010113	37.56183723560637	방화2동	3690
2959	3014	경상사고	차대사람	금요일	보통	126.83764460078989	37.5562950992892	우장산동	31713
2960	3015	중상사고	차대사람	금요일	사고발생 피크 시간	126.84965478574586	37.54873649940921	화곡6동	22609
2961	3016	경상사고	차대차	금요일	사고발생 피크 시간	126.83001192885808	37.56155192207301	가양1동	7318
2962	3017	중상사고	차대차	금요일	사고발생 피크 시간	126.86524120450156	37.55566252261252	염창동	24002
2963	3018	부상신고사고	차대사람	금요일	보통	126.86274200253342	37.53138483846039	화곡4동	25390
2964	3019	중상사고	차대차	금요일	보통	126.86791223681352	37.551746991739854	염창동	24002
2966	3021	경상사고	차대차	토요일	보통	126.838912608502	37.57679869895235	가양1동	7318
2967	3022	중상사고	차대차	토요일	사고발생 피크 시간	126.84741283530748	37.53060708719757	화곡8동	46772
2968	3023	경상사고	차대차	일요일	보통	126.83691904339324	37.55895899954773	가양1동	7318
2969	3024	중상사고	차대차	일요일	보통	126.81914433216524	37.55012383097263	발산1동	12439
2970	3025	중상사고	차대사람	일요일	보통	126.8424061313104	37.538817615734345	화곡본동	35318
2971	3026	경상사고	차대사람	일요일	보통	126.84382246255709	37.55802411968897	등촌3동	38878
2973	3028	경상사고	차대차	월요일	사고발생 피크 시간	126.87292743617172	37.54905167199478	염창동	24002
2974	3029	경상사고	차대차	월요일	보통	126.81513616413524	37.56750554427486	방화1동	29176
2975	3030	중상사고	차대차	화요일	보통	126.8075922623584	37.565325364400216	방화2동	3690
2976	3031	경상사고	차대사람	화요일	보통	126.8564561558746	37.53452349228458	화곡2동	40213
2977	3032	경상사고	차대차	화요일	사고발생 피크 시간	126.86723722420706	37.549904633159954	염창동	24002
2978	3033	경상사고	차대사람	화요일	사고발생 피크 시간	126.86438929945886	37.553323458699474	등촌1동	38181
2979	3034	중상사고	차대차	화요일	보통	126.80530540840464	37.5677185056654	방화2동	3690
2980	3035	사망사고	차대사람	수요일	보통	126.84699534521091	37.54863168708688	화곡본동	35318
2981	3036	중상사고	차대사람	수요일	보통	126.83896770407551	37.54108783394216	화곡1동	47116
2982	3037	경상사고	차대차	수요일	보통	126.85436207060964	37.55947930750877	등촌1동	38181
2983	3038	경상사고	차대차	수요일	보통	126.81673252569136	37.5675328212233	방화1동	29176
2984	3039	중상사고	차대차	수요일	사고발생 피크 시간	126.80322092846964	37.57389841696439	방화1동	29176
2985	3040	경상사고	차대차	수요일	사고발생 피크 시간	126.8004854758078	37.57819964639085	방화2동	3690
2986	3041	경상사고	차대차	목요일	보통	126.86285054456708	37.55188202782925	등촌2동	22199
2987	3042	경상사고	차대차	목요일	보통	126.86296765237982	37.54876400774594	등촌2동	22199
2988	3043	경상사고	차대차	목요일	보통	126.85589050121304	37.56080361629581	가양3동	30276
2989	3044	경상사고	차대차	목요일	사고발생 피크 시간	126.85181755015935	37.52906300150072	화곡2동	40213
2991	3046	부상신고사고	차대차	목요일	보통	126.8785563570963	37.54874793415316	염창동	24002
2992	3047	경상사고	차대차	금요일	보통	126.8511114568884	37.55307997765079	화곡6동	22609
2993	3048	경상사고	차대차	금요일	보통	126.84145400412848	37.54025446190639	화곡본동	35318
2994	3049	경상사고	차대차	금요일	보통	126.8355592209298	37.5527140651389	발산1동	12439
2995	3050	경상사고	차대차	토요일	보통	126.8476082634629	37.545849921435	화곡본동	35318
2996	3051	경상사고	차대차	토요일	보통	126.83398633980092	37.558987559236535	발산1동	12439
2997	3052	부상신고사고	차대차	토요일	보통	126.8362139135324	37.54910336149329	발산1동	12439
2998	3053	경상사고	차대차	토요일	보통	126.83348786682292	37.559020799893446	발산1동	12439
2999	3054	경상사고	차대차	토요일	사고발생 피크 시간	126.85759427940388	37.529833671255645	화곡2동	40213
3000	3055	경상사고	차대차	토요일	사고발생 피크 시간	126.82099706434532	37.546808545077376	발산1동	12439
3001	3056	부상신고사고	차대차	토요일	사고발생 피크 시간	126.83556184431092	37.56006903317792	가양1동	7318
3002	3057	경상사고	차대차	일요일	보통	126.85511340403488	37.55506683269676	등촌1동	38181
3003	3058	경상사고	차대사람	일요일	보통	126.85543031688051	37.55507757668276	등촌1동	38181
3004	3059	중상사고	차대사람	일요일	사고발생 피크 시간	126.81168858201912	37.57176685456536	방화2동	3690
3005	3060	경상사고	차대차	일요일	사고발생 피크 시간	126.81150027000884	37.57254090776798	방화1동	29176
3006	3061	경상사고	차대차	월요일	보통	126.82712246338534	37.55802025766479	발산1동	12439
3007	3062	사망사고	차대사람	월요일	보통	126.8159529968623	37.55247591512099	공항동	2896
3008	3063	경상사고	차대차	월요일	보통	126.85133863880186	37.530781944841245	화곡8동	46772
3009	3064	경상사고	차대사람	월요일	보통	126.84765297245116	37.5342228134203	화곡8동	46772
3010	3065	사망사고	차대차	월요일	사고발생 피크 시간	126.80501074608677	37.57262005416614	방화1동	29176
3011	3066	경상사고	차대차	월요일	사고발생 피크 시간	126.82736585599724	37.56369108102391	방화1동	29176
3012	3067	경상사고	차대차	월요일	사고발생 피크 시간	126.87059286765108	37.54800270357386	염창동	24002
3013	3068	경상사고	차대차	월요일	사고발생 피크 시간	126.82269161213756	37.56845948713531	가양1동	7318
3014	3069	경상사고	차대차	월요일	보통	126.85563024003946	37.562100129279294	가양2동	14109
3015	3070	중상사고	차대사람	월요일	보통	126.85412532521204	37.55936083805585	등촌3동	38878
3016	3071	중상사고	차대차	월요일	보통	126.84179970229953	37.57045137192709	가양1동	7318
3017	3072	경상사고	차대사람	화요일	보통	126.83537177558472	37.55979756081283	가양1동	7318
3018	3073	경상사고	차대차	화요일	사고발생 피크 시간	126.85064754867548	37.56739975853667	가양1동	7318
3019	3074	경상사고	차대사람	화요일	사고발생 피크 시간	126.85507644862632	37.53438977686292	화곡2동	40213
3020	3075	중상사고	차대사람	화요일	보통	126.83081077859866	37.553255093591154	발산1동	12439
3021	3076	경상사고	차대차	수요일	보통	126.81535224743106	37.569877320486015	방화1동	29176
3022	3077	중상사고	차대차	수요일	보통	126.85782656805368	37.53178184459854	화곡2동	40213
3023	3078	경상사고	차대차	수요일	보통	126.85189938729935	37.55491403250608	화곡6동	22609
3024	3079	중상사고	차대차	수요일	보통	126.8355384803241	37.56015002244379	가양1동	7318
3025	3080	경상사고	차대차	수요일	보통	126.8166615759119	37.550506078897946	발산1동	12439
3026	3081	경상사고	차대차	목요일	보통	126.85845281144282	37.53795045931275	화곡4동	25390
3027	3082	중상사고	차대차	목요일	보통	126.8624769464198	37.557197939856	가양3동	30276
3028	3083	경상사고	차대사람	목요일	보통	126.85134358256612	37.5641767819408	가양2동	14109
3029	3084	중상사고	차대차	목요일	보통	126.85627389624374	37.56361789564692	가양2동	14109
3031	3086	중상사고	차대차	목요일	보통	126.81183896009198	37.56526907463565	방화2동	3690
3032	3087	경상사고	차대사람	금요일	보통	126.86186072367173	37.53253380406001	화곡4동	25390
3033	3088	중상사고	차대사람	금요일	보통	126.85627250024864	37.56378012962648	가양2동	14109
3034	3089	중상사고	차대사람	금요일	사고발생 피크 시간	126.85539780139018	37.564108853566665	가양2동	14109
3035	3090	경상사고	차대사람	금요일	사고발생 피크 시간	126.85807568508557	37.55949054387749	등촌1동	38181
3036	3091	경상사고	차대차	토요일	보통	126.84955064163962	37.55681196364182	등촌3동	38878
3037	3092	경상사고	차대차	토요일	보통	126.81671758614178	37.57288669033706	방화1동	29176
3038	3093	중상사고	차대차	토요일	보통	126.86351440981709	37.53238949951947	화곡4동	25390
3039	3094	경상사고	차대차	토요일	사고발생 피크 시간	126.83924827439968	37.53238240715433	화곡1동	47116
3040	3095	경상사고	차대사람	토요일	사고발생 피크 시간	126.84711889788387	37.53056940866854	화곡1동	47116
3041	3096	중상사고	차대차	토요일	사고발생 피크 시간	126.83569049162624	37.54047455500909	화곡3동	40870
3042	3097	경상사고	차대차	토요일	사고발생 피크 시간	126.86777087871526	37.549718209427695	염창동	24002
3043	3098	경상사고	차대사람	일요일	보통	126.83957017147924	37.538233941301065	화곡1동	47116
3044	3099	중상사고	차대차	일요일	보통	126.86810092014454	37.56023866100557	염창동	24002
3045	3100	중상사고	차대사람	일요일	보통	126.81328833454278	37.57883365100644	방화3동	8990
3046	3101	경상사고	차대차	일요일	보통	126.82577212897812	37.54955796384404	발산1동	12439
3047	3102	중상사고	차대차	일요일	보통	126.87362182252453	37.54994768936268	염창동	24002
3048	3103	경상사고	차대사람	일요일	보통	126.86575401974784	37.55526868722241	염창동	24002
3049	3104	부상신고사고	차대차	일요일	보통	126.84520713892098	37.543403000293	화곡본동	35318
3050	3105	경상사고	차대차	월요일	보통	126.83628712246043	37.55489039516601	발산1동	12439
3051	3106	중상사고	차대차	월요일	보통	126.8163706990598	37.56251927560795	공항동	2896
3052	3107	경상사고	차대차	월요일	보통	126.83514221246251	37.5435811076415	화곡3동	40870
3053	3108	경상사고	차대차	월요일	보통	126.8026585813464	37.57469728716648	방화2동	3690
3054	3109	경상사고	차대차	월요일	사고발생 피크 시간	126.83338115317233	37.56083189417525	가양1동	7318
3055	3110	경상사고	차대차	월요일	사고발생 피크 시간	126.87932093796388	37.54801285242602	염창동	24002
3056	3111	부상신고사고	차대차	월요일	사고발생 피크 시간	126.81266465377573	37.56659885425988	방화1동	29176
3057	3112	경상사고	차대차	월요일	보통	126.8567157792712	37.563584250540366	가양3동	30276
3058	3113	경상사고	차대차	화요일	보통	126.81317641332956	37.57868878578939	방화3동	8990
3059	3114	사망사고	차대사람	화요일	보통	126.81393201104504	37.58027052093279	방화3동	8990
3060	3115	경상사고	차대차	화요일	보통	126.86385112628832	37.55137365675503	등촌2동	22199
3061	3116	경상사고	차대사람	화요일	보통	126.85411952741902	37.55872085296512	등촌1동	38181
3062	3117	경상사고	차대차	화요일	보통	126.85333391259115	37.55267755280386	화곡6동	22609
3063	3118	중상사고	차대차	수요일	사고발생 피크 시간	126.85076382376096	37.55661133219177	등촌3동	38878
3066	3121	경상사고	차대차	목요일	사고발생 피크 시간	126.8247054742533	37.55987223462368	발산1동	12439
3067	3122	경상사고	차대차	목요일	사고발생 피크 시간	126.83780249141398	37.54100919770687	화곡3동	40870
3068	3123	경상사고	차대차	금요일	보통	126.84003934876336	37.54150844679842	화곡1동	47116
3069	3124	경상사고	차대차	금요일	사고발생 피크 시간	126.80550933968642	37.557949181168325	공항동	2896
3070	3125	경상사고	차대차	금요일	사고발생 피크 시간	126.8550377804482	37.561213578587655	가양2동	14109
3071	3126	중상사고	차대차	토요일	보통	126.8523208506645	37.555925849688606	등촌3동	38878
3072	3127	중상사고	차대사람	토요일	보통	126.85128587798826	37.5525491433869	화곡6동	22609
3073	3128	부상신고사고	차대차	토요일	보통	126.81548239515406	37.54822786567803	공항동	2896
3074	3129	중상사고	차대차	토요일	보통	126.85153095049056	37.5530101748711	화곡6동	22609
3075	3130	경상사고	차대차	토요일	보통	126.86077620331476	37.56411105706886	가양3동	30276
3076	3131	중상사고	차대차	토요일	사고발생 피크 시간	126.83964021425022	37.55852358005544	등촌3동	38878
3077	3132	경상사고	차대사람	토요일	보통	126.80875691512708	37.56060015429088	공항동	2896
3078	3133	경상사고	차대차	일요일	보통	126.8713889046596	37.547574298466046	염창동	24002
3079	3134	경상사고	차대차	일요일	보통	126.80349287655794	37.57266518849464	방화2동	3690
3080	3135	경상사고	차대차	일요일	보통	126.8458774946415	37.53275281115975	화곡1동	47116
3081	3136	중상사고	차대차	일요일	보통	126.8125908946552	37.56846419761799	방화2동	3690
3082	3137	경상사고	차대차	일요일	사고발생 피크 시간	126.84891734106536	37.53069651270035	화곡8동	46772
3083	3138	경상사고	차대차	일요일	사고발생 피크 시간	126.87252375126796	37.5566929291676	염창동	24002
3084	3139	중상사고	차대사람	일요일	보통	126.80130804097202	37.57622157550592	방화2동	3690
3085	3140	경상사고	차대사람	월요일	보통	126.8475436662216	37.54936480690028	화곡6동	22609
3086	3141	경상사고	차대차	월요일	보통	126.81640742260409	37.56345688226612	공항동	2896
3087	3142	경상사고	차대차	월요일	보통	126.87467960910772	37.55477549040571	염창동	24002
3088	3143	경상사고	차대차	월요일	보통	126.8745796024619	37.55454962461126	염창동	24002
3089	3144	경상사고	차대차	화요일	보통	126.85055712985216	37.553031862705794	화곡6동	22609
3090	3145	중상사고	차대차	화요일	보통	126.8003241680924	37.594224446305375	방화2동	3690
3091	3146	경상사고	차대차	화요일	사고발생 피크 시간	126.82201687617646	37.5442005095522	발산1동	12439
3092	3147	중상사고	차대차	수요일	보통	126.84498884482954	37.546358199526	우장산동	31713
3093	3148	경상사고	차대차	수요일	보통	126.8560447558601	37.534980936338776	화곡4동	25390
3094	3149	부상신고사고	차대차	수요일	사고발생 피크 시간	126.79139389965576	37.56001049437226	공항동	2896
3095	3150	중상사고	차대차	수요일	사고발생 피크 시간	126.81817231145232	37.57604077381683	방화3동	8990
3096	3151	경상사고	차대차	수요일	사고발생 피크 시간	126.81672313906618	37.554923010796834	공항동	2896
3097	3152	경상사고	차대사람	수요일	사고발생 피크 시간	126.83933771754188	37.56328998590503	가양1동	7318
3098	3153	경상사고	차대차	수요일	사고발생 피크 시간	126.8366107720298	37.53881224065465	화곡1동	47116
3099	3154	경상사고	차대차	수요일	사고발생 피크 시간	126.85378379026392	37.53466212763264	화곡2동	40213
3100	3155	경상사고	차대차	목요일	보통	126.83864926244874	37.55919403983152	등촌3동	38878
3101	3156	경상사고	차대차	목요일	보통	126.81173726768716	37.566476277061575	방화2동	3690
3102	3157	경상사고	차대차	목요일	보통	126.83417248532456	37.540610220448194	화곡3동	40870
3103	3158	부상신고사고	차대차	목요일	보통	126.81286858815837	37.56905168485292	방화1동	29176
3104	3159	경상사고	차대사람	목요일	보통	126.85485493846944	37.53119779933011	화곡2동	40213
3105	3160	경상사고	차대차	목요일	사고발생 피크 시간	126.85362288915624	37.53101079283613	화곡2동	40213
3106	3161	경상사고	차대차	목요일	사고발생 피크 시간	126.82668997663004	37.55827016767879	발산1동	12439
3107	3162	경상사고	차대차	금요일	보통	126.8038665631308	37.59212725542508	방화2동	3690
3108	3163	중상사고	차대사람	금요일	보통	126.83990486625592	37.56317598393974	등촌3동	38878
3109	3164	경상사고	차대차	금요일	보통	126.810993157732	37.56120811090882	공항동	2896
3110	3165	경상사고	차대차	금요일	보통	126.84468661119188	37.53044777519752	화곡1동	47116
3111	3166	경상사고	차대차	금요일	보통	126.80411642923232	37.57137093859039	방화2동	3690
3112	3167	중상사고	차대사람	금요일	사고발생 피크 시간	126.844598712261	37.57022358280741	가양1동	7318
3113	3168	경상사고	차대차	금요일	사고발생 피크 시간	126.83456810861657	37.54194644048855	화곡3동	40870
3115	3170	경상사고	차대사람	토요일	보통	126.84912042749512	37.53076973993713	화곡8동	46772
3116	3171	경상사고	차대사람	토요일	보통	126.81643191446356	37.5669722503255	방화1동	29176
3117	3172	부상신고사고	차대차	토요일	보통	126.85482330752929	37.56770206908945	가양2동	14109
3118	3173	경상사고	차대사람	토요일	보통	126.83438311536923	37.550021438548384	발산1동	12439
3119	3174	경상사고	차대차	토요일	사고발생 피크 시간	126.83954481519773	37.56933012937287	가양1동	7318
3120	3175	경상사고	차대차	토요일	사고발생 피크 시간	126.8533658848442	37.55814888169664	등촌3동	38878
3121	3176	경상사고	차대사람	토요일	사고발생 피크 시간	126.8378125159538	37.57058230166058	가양1동	7318
3122	3177	경상사고	차대사람	토요일	사고발생 피크 시간	126.84772361139149	37.54950100269923	화곡6동	22609
3123	3178	경상사고	차대차	토요일	사고발생 피크 시간	126.8124737173598	37.5553399994628	공항동	2896
3124	3179	경상사고	차대차	토요일	보통	126.81991810360026	37.548442779591625	발산1동	12439
3126	3181	중상사고	차대차	일요일	사고발생 피크 시간	126.8482314073388	37.53668668212501	화곡8동	46772
3127	3182	경상사고	차대차	일요일	사고발생 피크 시간	126.84108902587168	37.54056789662609	화곡1동	47116
3128	3183	경상사고	차대차	일요일	사고발생 피크 시간	126.85245537931831	37.55607981593248	등촌1동	38181
3129	3184	경상사고	차대차	월요일	보통	126.85186456736874	37.5563199367475	등촌3동	38878
3131	3186	경상사고	차대차	월요일	보통	126.83767647542447	37.5373400167515	화곡1동	47116
3132	3187	중상사고	차대차	월요일	보통	126.8591338069476	37.55360150653456	등촌1동	38181
3133	3188	경상사고	차대사람	월요일	보통	126.85536635195346	37.5611883328232	가양3동	30276
3134	3189	경상사고	차대차	월요일	보통	126.82674468667904	37.55973966631596	공항동	2896
3135	3190	경상사고	차대차	월요일	보통	126.80725008439305	37.56192530575719	방화2동	3690
3136	3191	경상사고	차대차	월요일	사고발생 피크 시간	126.83628920951912	37.55082535050402	발산1동	12439
3137	3192	중상사고	차대차	월요일	보통	126.84901816569176	37.56465972024892	가양2동	14109
3138	3193	경상사고	차대차	화요일	보통	126.85654602109172	37.563574312009536	가양2동	14109
3139	3194	중상사고	차대차	화요일	보통	126.84030475133228	37.56662134269672	가양1동	7318
3140	3195	경상사고	차대차	화요일	보통	126.8457666778782	37.54673206300199	화곡본동	35318
3141	3196	경상사고	차대차	화요일	사고발생 피크 시간	126.80200924725108	37.58966465369787	방화2동	3690
3142	3197	중상사고	차대차	화요일	사고발생 피크 시간	126.85404533192133	37.55551166573057	등촌1동	38181
3143	3198	중상사고	차대차	화요일	보통	126.85379696704	37.55542918575127	등촌1동	38181
3144	3199	경상사고	차대차	수요일	보통	126.85185339843376	37.55368795304268	화곡6동	22609
3145	3200	경상사고	차대차	수요일	사고발생 피크 시간	126.80195934369776	37.5622546781638	공항동	2896
3146	3201	중상사고	차대사람	수요일	사고발생 피크 시간	126.8704934383596	37.5530947716809	염창동	24002
3147	3202	중상사고	차대사람	수요일	사고발생 피크 시간	126.86564462846108	37.55481742758065	등촌1동	38181
3148	3203	경상사고	차대차	수요일	사고발생 피크 시간	126.8362334068237	37.550734902491946	발산1동	12439
3149	3204	중상사고	차대차	목요일	보통	126.85570607749706	37.52961607499148	화곡2동	40213
3150	3205	경상사고	차대사람	목요일	보통	126.8428110025486	37.54169516052923	화곡본동	35318
3151	3206	경상사고	차대차	목요일	사고발생 피크 시간	126.82371779412937	37.56016402373741	공항동	2896
3152	3207	부상신고사고	차대차	금요일	보통	126.80880318287872	37.56784719748693	방화2동	3690
3153	3208	중상사고	차대사람	금요일	보통	126.84590501457237	37.54774233489281	우장산동	31713
3154	3209	부상신고사고	차대차	금요일	보통	126.8509923087808	37.55376434382495	화곡6동	22609
3155	3210	경상사고	차대차	금요일	보통	126.84171180682068	37.57529107824029	가양1동	7318
3156	3211	중상사고	차대사람	금요일	보통	126.8503281620174	37.56375658120404	가양2동	14109
3157	3212	경상사고	차대사람	금요일	보통	126.80574389983326	37.56439514275766	방화2동	3690
3158	3214	경상사고	차대차	토요일	보통	126.8037658184411	37.572540611224944	방화2동	3690
3159	3215	경상사고	차대차	토요일	사고발생 피크 시간	126.87922507023386	37.548652303775256	염창동	24002
3160	3216	경상사고	차대차	토요일	사고발생 피크 시간	126.83893319020687	37.5411507348616	화곡1동	47116
3162	3218	경상사고	차대차	일요일	사고발생 피크 시간	126.79775897092236	37.59839140326638	방화2동	3690
3163	3219	경상사고	차대차	일요일	사고발생 피크 시간	126.84212497628592	37.54118658730983	화곡본동	35318
3164	3220	중상사고	차대사람	월요일	보통	126.85312928478828	37.54884571995522	화곡6동	22609
3165	3221	중상사고	차대차	월요일	보통	126.85702585818191	37.56702906601493	가양2동	14109
3166	3222	경상사고	차대차	월요일	보통	126.8502189920614	37.556770576681856	등촌3동	38878
3167	3223	중상사고	차대사람	월요일	보통	126.84895178175591	37.537150342332495	화곡8동	46772
3168	3224	중상사고	차대사람	월요일	사고발생 피크 시간	126.83489639661164	37.54704088408893	화곡3동	40870
3169	3225	경상사고	차대차	월요일	사고발생 피크 시간	126.84161072396702	37.540453631723935	화곡본동	35318
3170	3226	경상사고	차대차	월요일	보통	126.85374004999184	37.555464927953295	등촌1동	38181
3171	3227	경상사고	차대사람	화요일	보통	126.83629187580722	37.549248014704	발산1동	12439
3172	3228	중상사고	차대차	화요일	보통	126.8477783660932	37.53022152742025	화곡8동	46772
3173	3229	중상사고	차대차	화요일	보통	126.8459617393677	37.53347435482329	화곡8동	46772
3174	3230	경상사고	차대차	화요일	보통	126.8474656033966	37.5492291739213	화곡6동	22609
3175	3231	경상사고	차대차	화요일	보통	126.8128238753702	37.56898833083831	방화1동	29176
3176	3232	경상사고	차대차	화요일	보통	126.8510091791111	37.56748286783439	가양2동	14109
3177	3233	중상사고	차대차	수요일	보통	126.83181492478866	37.57265764199145	가양1동	7318
3178	3234	중상사고	차대차	수요일	보통	126.8580539238043	37.53166590558527	화곡4동	25390
3179	3235	경상사고	차대차	수요일	보통	126.85283689979784	37.56432919206832	가양2동	14109
3180	3236	부상신고사고	차대차	수요일	사고발생 피크 시간	126.87291292345358	37.55348621136792	염창동	24002
3181	3237	경상사고	차대차	수요일	보통	126.84572178425502	37.52855167304203	화곡1동	47116
3182	3238	경상사고	차대차	목요일	보통	126.84142071665288	37.558191015333406	우장산동	31713
3183	3239	경상사고	차대차	목요일	사고발생 피크 시간	126.85474422913995	37.53222472998304	화곡2동	40213
3184	3240	중상사고	차대사람	금요일	보통	126.84218742827944	37.56628032509723	등촌3동	38878
3185	3241	경상사고	차대차	금요일	보통	126.8396045855704	37.54074888647328	화곡1동	47116
3186	3242	경상사고	차대차	금요일	사고발생 피크 시간	126.8423098115339	37.531741514626525	화곡1동	47116
3187	3243	중상사고	차대사람	금요일	사고발생 피크 시간	126.81520352380495	37.567569028803966	방화1동	29176
3188	3244	경상사고	차대차	토요일	보통	126.84146445094962	37.54035366811952	화곡본동	35318
3189	3245	중상사고	차대차	토요일	보통	126.85279875809292	37.55564905398026	화곡6동	22609
3190	3246	경상사고	차대차	토요일	보통	126.83578785683945	37.5448105692856	화곡3동	40870
3191	3247	경상사고	차대차	토요일	보통	126.84156703378324	37.54027311911251	화곡본동	35318
3192	3248	경상사고	차대차	토요일	사고발생 피크 시간	126.8065685407238	37.55849621136067	공항동	2896
3193	3249	중상사고	차대차	일요일	사고발생 피크 시간	126.8519834590936	37.55043481605989	화곡6동	22609
3194	3250	경상사고	차대차	일요일	사고발생 피크 시간	126.84765623057604	37.52995044876259	화곡1동	47116
3195	3251	경상사고	차대사람	일요일	사고발생 피크 시간	126.84766805634054	37.55327732562144	화곡6동	22609
3196	3252	경상사고	차대사람	일요일	사고발생 피크 시간	126.84224687914134	37.53890686331065	화곡본동	35318
3197	3253	경상사고	차대사람	월요일	보통	126.8575628635751	37.55064557438229	등촌2동	22199
3198	3254	중상사고	차대차	월요일	보통	126.79990083938767	37.578953303677466	방화2동	3690
3199	3255	경상사고	차대차	월요일	사고발생 피크 시간	126.83848884002566	37.55812955740116	우장산동	31713
3200	3256	경상사고	차대차	월요일	사고발생 피크 시간	126.80384617684824	37.57120710424921	방화2동	3690
3201	3257	경상사고	차대차	월요일	사고발생 피크 시간	126.8476546637502	37.56390408027197	등촌3동	38878
3202	3258	중상사고	차대사람	월요일	보통	126.87468899751858	37.54823177651495	염창동	24002
3203	3260	중상사고	차대차	화요일	보통	126.87773185098378	37.547157223678205	염창동	24002
3204	3261	경상사고	차대차	화요일	사고발생 피크 시간	126.8416631076539	37.57053173089947	가양1동	7318
3205	3262	경상사고	차대차	수요일	보통	126.83896325778942	37.5608182137816	가양1동	7318
3206	3263	경상사고	차대사람	수요일	보통	126.83305230220876	37.54945509603032	발산1동	12439
3207	3264	경상사고	차대차	수요일	보통	126.85643233209382	37.56362777284894	가양2동	14109
3208	3265	경상사고	차대차	수요일	보통	126.81023661366252	37.57326361517896	방화1동	29176
3209	3266	사망사고	차대차	수요일	보통	126.82004245991284	37.548461522645006	발산1동	12439
